ID,Received.DBT.Intervention.,Teacher.Same.Ethnicity.,Teacher.Same.Gender.,Behavioral.Regulation.Slope...Teacher.Report,Meta.Cognitive.Slope...Teacher.Report,All.Executive.Functions.Slope...Teacher.Report,Behavioral.Regulation.Slope...Student.Self.Report,Meta.Cognitive.Slope...Student.Self.Report,All.Executive.Functions.Slope...Student.Self.Report,Mindfulness.Slop,Emotional.Regulation.Slope,Discipline.Incidents.Slope,Self.Reflection.Slope,In.School.Suspension.Slope,Out.of.School.Suspension.Slope,ELA.Grade,Math.Grade,Female.,Free.Reduced.School.Lunch.Group,Economic.Distress.,Mother.at.Home.,Father.at.Home.,Adult.Brother.at.Home.,Adult.Sister.at.Home.,Grandparent.at.Home.,Other.Adult.at.Home.,Total.Number.of.Adults.st.Home,Special.Education.Status,Intellectual.Impairment.,Social.Emotional.Impairment,High.Risk.Category,Years.at.This.School,Number.of.School.Absences,Year.2.Incidents,Ethnicity.Asian,Ethnicity.American_Indian,Ethnicity.Black,Ethnicity.Multiracial,Ethnicity.White
448,0,0,1,-0.109540636042403,-0.012697112430883,0.017234042553192,-0.060810810810811,-0.054054054054054,-0.029379760609358,0.047619047619048,0.020833333333333,-1,-0.5,1,1,3.43,2.43,1,-1,1,1,1,0,0,0,0,2,NA,0,0,0,5,23,0,0,0,0,0,0
449,0,0,1,0.173076923076923,-0.042709232096635,0.005449591280654,-0.058062259531305,-0.131041890440387,-0.05329780146569,0.055166374781086,0.028263103802672,-0.086872586872587,-0.09375,1.5,1.5,1.94,2.23,0,-1,1,1,1,1,1,0,1,5,1,0,1,0,6,3,NA,0,0,0,0,0
450,0,0,0,-0.125,-0.032522943165352,-0.048172757475083,-0.135076252723311,-0.074859075535513,-0.214285714285714,0.105263157894737,0.05,0.25,0.5,1,NA,2.25,3,0,-1,1,0,1,0,1,0,0,2,0,NA,0,0,4,4,0,0,0,0,0,0
451,0,0,1,0.002304147465438,-3.61180925682481E-17,0.000453583308134,0.009594882729211,0.357142857142859,0.020797227036395,0.076923076923077,-1.00000000000001,1.5,1.5,1.5,-9.51817968857363E-16,2.89,2.93,1,1,0,1,1,1,1,0,0,4,0,0,0,0,3,14,0,0,0,1,0,0
452,0,0,1,-0.166666666666667,-0.008455897086523,-0.022727272727273,-0.09375,0.046875,0.022113022113022,0.2,0.042553191489362,1,1,-0.749999999999999,1.5,3.13,2.79,1,-1,1,NA,1,1,0,0,0,3,0,0,0,0,3,6,9,0,0,0,0,0
453,0,0,0,-0.061243144424132,0.049281314168378,-0.0237439779766,-0.059718969555035,-0.048227535037098,-0.042240862792091,0.038379530916844,0.045277507302824,-0.375,-2.71947991102104E-16,-0.75,1.5,1.94,1.75,0,0,1,1,0,1,1,0,0,3,0,0,0,0,3,42,0,0,0,0,0,0
454,0,0,0,-0.285714285714285,0.018385460693153,-0.012569832402235,-0.092867756315008,0.066666666666667,0.012660206314473,0.064681724845996,0.037438958220293,-0.135135135135135,-0.285714285714286,-1.5,-0.428571428571428,1.94,1.93,0,-1,1,1,0,1,0,0,0,2,1,1,0,1,3,12,19,0,0,0,0,0
455,0,0,1,0.157894736842105,-0.044776119402987,-9.00827720525721E-16,0.175675675675676,-0.126865671641791,-0.025341451374033,0.066801619433198,0.014423076923077,0.033980582524272,0.098901098901099,1.5,2.03960993326578E-16,1.87,1.72,0,1,0,1,1,1,0,1,0,3,1,0,1,2,3,10,22,0,0,0,0,0
456,0,0,NA,-0.078947368421053,0.049281314168378,0.038461538461536,0.066601371204701,-0.035762483130904,0.030843552582683,0.121621621621621,0.0375,-0.375,-0.749999999999999,-1.5,1,1.86,2.85,1,0,1,1,1,0,0,0,0,2,0,0,0,0,3,29,4,0,0,0,NA,0
457,0,0,0,0.336065573770493,-0.042360608254888,0.020987266153121,0.073253833049404,-0.135338345864662,-0.106870229007634,0.142857142857143,NA,-5.43895982204207E-16,0.5,1.5,1,2.83,1.95,1,1,0,1,0,1,0,0,1,2,1,0,1,NA,3,2,29,0,0,0,0,0
458,0,0,1,-0.399999999999999,-0.045567522783761,-0.016403263536258,0.063545150501672,-0.050343249427918,NA,0.333333333333333,-0.333333333333335,1.5,1.5,1.5,0.75,1.98,1.81,1,-1,1,1,1,1,1,1,1,5,0,0,0,0,4,2,3,0,0,0,0,0
459,0,0,0,0.017200474495848,0.006401137980085,0.017234042553192,0.113653136531365,NA,-0.062841530054645,0.057603686635945,0.04734219269103,1,1.5,1.5,0.5,1.77,1.64,1,-1,1,0,0,0,1,0,NA,1,1,0,1,3,2,2,0,0,0,0,1,0
460,0,0,1,-0.043918918918919,0.053727008712488,-0.017679900744417,0.037819799777531,-0.036697247706422,0.053294054633101,0.333333333333333,0.071428571428572,-0.375,-0.107142857142857,1.5,1.5,2.83,1.51,0,1,0,1,1,1,0,0,0,3,1,1,0,0,3,11,0,0,0,0,0,0
461,0,0,1,0.064250411861615,0.030599755201958,0.020772594752187,-0.005842259006816,-0.026996625421823,-0.007903055848262,0.045580110497238,0.033175355450237,0.131578947368421,0.153543307086614,1.5,1.5,3.64,1.96,NA,-1,1,1,0,1,1,0,0,3,0,0,0,1,3,23,2,0,0,0,0,0
462,0,0,0,0.250000000000001,0.26923076923077,0.151162790697675,0.107142857142857,0.030805687203791,0.024980174464711,0.049450549450549,0.035087719298246,0.142857142857143,0.118421052631579,-0.5,1,3.43,4.13,0,-1,1,1,1,0,1,0,0,3,0,0,0,1,3,11,2,0,0,1,0,0
463,NA,0,NA,0.015151515151515,-0.081081081081081,-0.027563325464174,0.173076923076923,0.072691552062868,0.031159048108201,0.045454545454546,0.024167561761547,-0.642857142857143,-0.749999999999999,0.666666666666667,-0.5,2.08,2.57,0,1,0,NA,0,0,0,0,1,2,0,0,0,0,6,18,33,0,0,0,NA,0
464,0,0,1,-0.067357512953368,-0.02691078889162,-0.042944785276074,-0.12406015037594,0.034212695795548,0.057855280312907,0.045580110497238,0.021276595744681,0.066666666666667,0.111111111111111,1.5,1.5,2.68,1.99,NA,1,0,1,0,NA,0,0,1,3,NA,0,0,0,4,5,3,0,0,0,0,0
465,0,0,0,-0.036564132327336,-0.025854513584575,-0.015145456363091,-0.122448979591836,0.072691552062868,-0.072527472527472,0.059701492537313,0.156716417910448,-0.2,-0.214285714285714,-1.5,1.5,NA,2.93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,11,13,0,0,1,0,0
466,0,0,0,1.35973995551052E-17,0.00281954887218,0.001187413417772,0.03488372093023,0.09493670886076,0.071428571428571,0.045454545454546,0.017857142857143,0.107142857142857,0.25,NA,1.5,2.32,1.95,0,-1,1,1,1,1,0,1,0,4,1,1,0,0,3,3,4,0,0,0,0,0
467,0,0,0,-0.002921129503408,-0.001108237901736,-0.000848896434635,-0.146616541353383,-0.104651162790697,-0.064766839378238,0.04,0.025641025641026,-0.5,-0.5,-0.5,1.5,1.97,2.36,0,1,0,1,1,1,0,0,0,3,0,0,0,0,3,8,0,0,0,0,0,0
468,0,0,1,-0.125,-0.055273189326557,-0.038365564566438,0.375,0.201492537313433,0.13265306122449,0.071428571428571,NA,0.111111111111111,0.75,NA,-1.5,3.43,3.67,1,-1,NA,1,1,0,0,0,1,3,0,0,0,0,3,3,0,0,0,0,NA,0
469,0,0,1,0.250000000000001,0.089840470193115,0.010527969830295,-0.038781163434903,0.069533394327539,-0.3,0.166666666666666,-0.999999999999992,1.5,1.5,-2.71947991102104E-16,-0.333333333333333,1.72,1.85,0,1,0,1,1,1,0,1,1,5,1,0,0,0,3,3,29,0,0,0,0,0
470,0,0,0,0.375,0.166975881261596,0.065881802588492,0.080708661417323,-0.089403973509934,-0.022068368671571,0.142857142857143,0.111111111111111,-0.134615384615384,-0.09375,-0.5,-1,1.81,1.93,0,1,0,1,1,0,1,0,1,4,0,0,0,0,6,14,37,0,0,0,0,0
471,0,0,0,-0.065099457504521,-0.054779806659506,-0.030166435506241,0.375,-0.136363636363636,-0.214285714285714,0.035714285714286,0.020408163265306,-0.156716417910448,-0.214285714285714,0.642857142857142,1.5,4.17,3,0,1,0,1,1,0,1,0,0,3,0,0,0,0,3,4,7,0,0,1,NA,0
472,0,0,1,-2.59950285612305E-17,-1.95579034696718E-17,-1.14370650463502E-17,-1.67248014527794E-15,-0.037593984962406,-0.061475409836066,0.068181818181818,0.067669172932331,0.142857142857143,0.153543307086614,0.25,-1.5,2.68,3.33,0,-1,1,1,1,0,1,0,0,3,1,0,1,0,3,4,0,0,0,0,0,0
473,0,0,1,0.043814432989691,-0.050425566083186,0.024723069513566,-0.423076923076925,-0.023041474654378,NA,0.049792531120332,0.031104199066874,-0.027777777777778,-0.037037037037037,1,-1,1.85,1.72,1,1,0,1,1,1,1,0,0,4,1,1,0,1,7,46,52,0,0,0,0,0
474,0,0,1,0.016160626836435,0.008093525179856,0.005520883341335,0.040983606557377,-0.192307692307691,0.079742888054477,0.045454545454545,0.022222222222222,-5.43895982204207E-16,0.115384615384615,-1.5,1.5,1.97,2.86,1,0,1,1,0,1,1,0,0,3,NA,0,0,0,3,3,0,0,0,1,0,0
475,0,0,0,0.042462146148782,0.04136690647482,0.014246682279469,0.110212053571429,0.107142857142857,-0.106312292358805,0.076923076923077,-1.00000000000001,0.75,0.642857142857143,NA,1.5,2,1.51,1,-1,1,1,1,1,1,0,0,4,0,0,0,1,2,38,0,0,0,0,0,0
476,0,0,1,-1.40830209677875E-16,-4.5324665183684E-17,-3.3993498887763E-17,0.113065326633166,0.104651162790698,0.055555555555556,0.083333333333333,0.021276595744681,-0.214285714285715,0.026315789473684,0.428571428571428,0.111111111111111,3.64,2.85,1,-1,1,1,1,1,1,0,NA,4,0,0,0,0,3,1,0,0,0,0,0,0
477,0,0,0,0.034403669724771,-0.019230769230769,NA,-0.023213472917615,-0.025096525096525,-0.012277529266204,0.046680497925311,0.036157779401023,-1.5,-0.5,0.5,0.5,2.58,2.79,1,-1,1,1,0,0,1,0,0,2,0,0,0,1,3,42,1,0,0,0,1,0
478,0,0,1,0.025510204081633,0.023126859615905,0.01258559166747,-1.5,0.069948186528497,0.071005917159763,0.033159947984395,0.017849815346738,0.002712477396022,-3.02164434557893E-17,-1,-1.5,2.16,2.5,0,1,0,1,1,1,0,1,0,4,1,1,0,0,3,17,1,0,0,0,0,1
479,0,0,0,-0.166666666666667,-0.012485017978426,0.037092606484955,0.105811749842072,0.185404339250493,0.027137042062415,0.125,0.038374076179648,0.034883720930233,0.5,1,NA,2.53,1.83,1,-1,1,1,0,0,0,0,1,2,0,0,0,0,4,14,0,0,0,0,0,0
480,0,1,1,-0.642857142857141,-0.165137614678899,NA,0.02906976744186,0.038200339558574,0.017115472387038,0.055555555555556,0.021117166212534,0.06043956043956,0.048387096774193,-1.5,0.5,2.79,3.5,1,-1,1,1,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,1,0,0
481,0,0,0,-0.054083885209713,0.062893081761006,-0.021410847217299,-0.157205240174672,-0.038461538461539,-0.214285714285714,0.067164179104478,0.060145808019441,-1,-1.5,-0.749999999999999,1.5,1.86,1.85,0,1,0,1,1,1,0,0,0,3,0,0,0,1,3,3,0,0,0,0,0,0
482,0,0,1,-0.118421052631579,-0.0625,-0.041338582677166,0.209302325581395,0.346153846153843,0.214285714285716,0.045454545454545,0.025641025641026,0.162162162162162,0.346153846153846,1.5,-1.5,4.17,4.19,0,-1,1,1,1,0,0,0,0,2,0,0,1,3,3,4,3,0,0,0,0,NA
483,0,0,1,0.011301494713817,0.046697038724374,NA,0.073305222186182,0.001705694905393,0.061974200785194,0.066666666666667,0.076923076923077,0.5,0.290322580645161,NA,1.5,3.64,3.25,1,1,0,1,1,0,1,0,0,3,0,0,0,0,3,9,0,0,0,1,0,0
484,0,0,1,-0.065428109854604,-0.06629392971246,-0.016403263536258,0.055122204888196,-0.069418386491557,0.041686182669789,0.111111111111111,0.133333333333333,0.5,1,0.666666666666667,1.5,2.26,1.89,1,1,0,1,1,0,1,1,0,4,NA,0,0,0,2,NA,0,0,0,0,0,0
485,0,0,0,-0.285714285714286,-0.033783783783784,0.035317860746721,-0.026315789473684,0.08814379536813,0.02906976744186,0.092465753424658,0.060606060606061,-0.333333333333333,-0.394736842105263,-1,-1.5,2,2.85,0,1,0,1,1,0,1,0,0,3,0,0,0,0,6,27,22,0,0,0,0,0
486,0,0,1,-0.01027397260274,-4.19919692142954E-17,-0.001152073732719,0.026315789473683,0.048757170172084,0.03110599078341,0.0625,0.043478260869565,0.123711340206185,0.25,-0.749999999999999,-1.5,4.5,4.4,1,1,0,1,0,0,0,1,1,3,0,0,0,0,3,7,0,0,0,0,0,0
487,0,0,0,0.035714285714286,-0.028257456828886,-0.015883100381195,0.071216617210682,0.045081967213115,-0.012618296529968,0.052631578947368,0.020833333333333,0.221311475409836,0.157894736842105,1,1.5,3.14,1.99,0,-1,1,1,0,1,1,0,0,3,0,0,0,0,3,8,4,0,0,0,0,0
488,0,0,1,0.071428571428571,0.035714285714286,0.023809523809524,0.157243816254417,0.26923076923077,0.100436681222708,0.055555555555556,0.058219178082192,-0.214285714285714,0.375,1.5,-1.5,4.2,2.77,1,-1,1,1,0,0,1,0,1,3,0,0,0,0,4,12,0,0,0,0,0,0
489,1,1,0,0.333333333333334,0.454545454545454,0.25,-0.048201438848921,-0.015797788309637,-0.024960214423319,0.041666666666667,0.021739130434783,-0.375,-0.5,-1.5,-1.5,1.91,3.5,0,1,0,1,1,0,1,0,0,3,0,0,0,0,5,7,13,0,0,1,0,0
490,0,NA,1,-0.014634146341464,0.09305373525557,-0.022727272727273,0.103681442524418,0.070719602977667,0.059646539027982,0.082417582417582,0.027777777777778,0.5,-1,1,1.5,2,2.08,1,-1,1,NA,1,1,0,0,0,3,0,0,0,0,7,16,30,0,0,0,0,0
491,0,0,0,-0.069948186528498,-0.002958579881657,0.133333333333334,0.000738050100577,0.099247755399175,0.007630245793983,0.090909090909091,0.0625,-0.046501328609389,0.214285714285714,-0.749999999999999,-0.5,3.17,2.17,0,-1,1,1,1,0,1,1,1,5,0,0,0,0,3,15,12,0,0,0,0,0
492,0,0,1,-6.34545312571575E-17,0.035714285714286,0.009708737864078,0.127336448598131,0.045527156549521,0.02781875658588,0.038461538461539,0.022727272727273,-0.071428571428571,0.153543307086614,1.5,1,3.79,3.33,1,-1,1,1,0,0,1,0,0,2,0,0,1,3,3,16,0,0,0,0,0,0
493,1,0,1,-0.039473684210526,-0.02112676056338,-0.013761467889908,0.006984866123399,0.044247787610619,0.015763076188202,0.061877667140825,0.039643515673018,-5.43895982204207E-16,0.111111111111111,1.5,1,4.2,2.85,1,-1,1,1,1,1,1,0,0,NA,0,NA,0,0,5,22,14,0,0,0,0,0
494,0,0,0,-1.35973995551052E-17,-1.48176790023582E-17,-6.90492946157685E-18,0.000738050100577,-5.39579347424809E-17,0.026792412388812,0.04833836858006,0.026913218601245,1.5,1.5,-5.43895982204207E-16,1.5,1.97,1.96,1,NA,1,1,1,1,1,0,1,5,0,0,0,0,3,12,0,0,0,0,0,0
495,0,0,1,-0.399999999999999,0.089840470193115,0.056159420289855,0.073886639676113,0.048672566371681,0.02045944005743,0.499999999999998,0.1,-3.3993498887763E-17,0.214285714285714,1.5,1,1.95,1.57,0,-1,1,1,1,0,0,0,0,2,0,0,0,0,4,10,14,0,0,0,0,0
496,0,0,1,-0.035433070866142,0.056847545219638,0.034377908780639,-0.142201834862385,0.146037635833554,0.02312464749013,0.049450549450549,0.027235354573484,-0.375,-0.375,-1.5,-1.5,2.69,2.77,0,1,0,1,0,0,0,0,1,2,0,0,0,0,3,13,0,0,0,0,0,0
497,0,0,1,-0.624999999999995,-0.06629392971246,-0.009158186864015,-0.11070110701107,0.078896728672226,0.074317968015052,0.189873417721519,0.045421773612112,0.333333333333333,0.5,-1,-0.749999999999999,1.86,2.77,0,-1,1,1,0,1,0,0,0,2,1,1,0,0,4,11,7,0,0,0,0,0
498,0,0,0,-0.134770889487871,0.025179856115108,0.061447286338116,0.040983606557377,0.051184834123223,-0.090536446266263,0.059701492537313,0.118421052631578,1.5,NA,-0.5,1,2.26,2,0,-1,1,1,1,0,0,0,0,2,0,0,0,0,5,14,46,0,0,0,0,0
499,0,0,0,-0.101815823605707,-0.009617065920615,-0.045112781954888,-0.046511627906977,-0.126373626373626,-0.045081967213115,0.103238866396761,0.08256880733945,-0.333333333333333,-1,-0.5,1,1.96,2.92,0,1,0,1,1,0,1,0,NA,3,0,0,0,0,NA,10,0,0,0,0,0,0
500,0,0,0,0.007594936708861,0.041208791208791,0.023052180128663,-2.58350591546998E-16,NA,-0.030612244897959,0.333333333333332,0.027777777777778,-0.115384615384615,-0.112244897959184,-0.375,1.5,3.29,2.86,0,-1,1,1,0,0,1,0,0,2,1,1,0,1,3,18,33,0,0,1,0,0
501,1,1,0,-0.166666666666667,0.075342465753424,0.014388489208632,0.153846153846154,-0.057603686635945,-0.044097995545657,0.056122448979592,0.031982942430704,1,-1.5,0.5,1.5,2.81,4.06,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4,5,0,0,0,1,0,0
502,0,0,1,0.375,0.375,0.1875,0.115853658536585,0.132848043676069,0.048797156916348,0.052631578947368,0.03448275862069,-0.428571428571428,-0.5,-0.749999999999999,1,3.64,1.99,1,-1,1,1,0,0,0,0,1,2,0,0,0,0,3,NA,3,0,0,1,0,0
503,0,1,1,0.048837209302326,0.029085872576177,0.018274490303332,0.197368421052632,0.070719602977667,0.058704453441296,0.083333333333333,0.1,-0.209302325581395,-0.5,0.5,-9.51817968857363E-16,3.79,2.57,1,1,0,1,1,1,1,0,0,4,0,0,0,0,3,9,7,0,0,0,0,1
504,0,0,0,-0.048387096774194,-0.042857142857143,-0.022727272727273,-0.033308660251665,-0.038461538461539,-0.022068368671571,0.05,0.022727272727273,-0.114649681528662,-0.25,-0.749999999999999,-1.5,3.29,4.18,0,-1,1,1,0,0,0,0,0,1,0,0,0,0,3,NA,14,0,0,1,0,0
505,0,0,1,0.048837209302326,0.049357674104124,0.010527969830295,0.080708661417323,0.099778270509978,-0.016862291287816,-0.166666666666667,0.071428571428571,0.5,0.428571428571428,0.75,1.5,1.91,1.51,1,-1,1,1,1,0,1,0,0,3,1,1,0,0,3,8,4,0,0,0,0,0
506,0,0,1,-0.513333333333334,-0.016867897727273,-0.237864077669904,0.06496062992126,-1.18977246107171E-15,-0.030231645072635,0.999999999999997,-0.2,-2.2662332591842E-17,0.642857142857142,1.5,-1.5,2.08,2.83,0,1,0,1,0,0,1,0,0,2,1,0,1,1,5,1,37,0,0,0,0,0
507,0,0,1,-0.061079219288175,0.05952380952381,0.040276373441186,-0.093044679871027,-0.004228329809725,0.026792412388812,0.076923076923077,0.043478260869565,0.025641025641026,0.048387096774193,-1.5,-1.5,3.25,4.17,1,1,0,1,0,0,0,1,0,2,NA,0,0,0,5,NA,33,0,0,0,0,0
508,0,0,0,0.00187149095446,0.006401137980085,0.002438741145047,-0.3,-0.074859075535513,0.076423936553713,0.05,0.041666666666667,-0.499999999999999,-0.749999999999999,NA,1,3,4,0,1,0,1,1,0,0,0,0,2,0,0,0,0,3,9,5,0,0,1,0,0
509,0,0,1,0.157142857142857,0.062893081761006,0.029923019617581,-0.062396006655574,-0.327868852459015,-0.018715735080976,0.054794520547945,NA,1,1,1.5,1.5,3.29,3.25,1,1,0,1,0,1,0,0,1,2,0,0,0,0,5,8,4,0,0,0,0,0
510,0,0,0,-0.285714285714287,-0.041612483745124,-0.020945945945946,-0.093466857415355,-0.057603686635945,-0.045081967213115,0.049393414211439,0.03331650681474,-0.214285714285714,0.642857142857143,-1.5,1.5,1.98,1.96,1,1,0,1,1,0,1,0,0,3,0,0,0,0,2,12,3,0,0,0,0,0
511,0,0,0,0.375,0.039850804868473,-0.009158186864015,0.037037037037037,-0.037593984962406,-0.022698612862547,0.043478260869565,-0.25,1.5,1.5,1.5,1.5,1.7,1.37,0,-1,1,1,1,1,1,0,0,3,NA,1,1,3,3,48,15,0,0,0,0,0
512,0,1,1,-0.513333333333334,0.099389416553596,-0.111353711790393,-0.000983303901108,-0.230769230769229,-0.149999999999999,1,0.166666666666666,-1.5,-1.5,1,0.75,2.42,1.51,0,-1,1,1,1,1,0,0,0,3,1,0,1,1,4,3,46,0,0,0,NA,0
513,0,0,1,0.053212851405622,0.061139780121158,0.040264562543514,0.03488372093023,0.104651162790698,0.025537898604412,0.064516129032258,0.148351648351648,0.049450549450549,0.075,0.5,1.5,1.72,1.51,0,0,1,1,1,0,0,0,0,2,1,0,1,0,4,3,0,0,0,0,0,0
514,0,0,0,-0.142857142857143,-0.034072900158479,-0.015883100381195,-0.003239740820735,0.221311475409836,0.023440033353407,0.071428571428571,0.2,1,1,1.5,-5.43895982204207E-16,2.56,3.33,0,-1,1,1,1,0,1,0,0,3,0,0,0,0,5,7,7,0,0,0,0,0
515,0,0,0,-0.053761155971101,0.023483365949119,0.023809523809524,0.089204912734325,0.162162162162161,0.100436681222708,0.106635071090047,0.071428571428571,-0.142857142857143,-0.091836734693878,-1,-1.5,3.25,4.5,0,1,0,1,1,0,0,0,0,2,0,0,0,0,4,11,10,0,0,0,0,0
516,0,0,1,NA,0.019256778514845,0.014246682279469,0.031563845050215,-0.500000000000025,-0.05216122560642,0.166666666666667,0.142857142857143,-0.428571428571428,NA,-1.5,1.5,2.42,1.87,1,1,0,1,1,0,0,1,1,3,0,0,0,0,4,13,29,0,0,0,0,0
517,0,0,0,-0.076810451627436,-0.090909090909091,0.009212000497946,0.078782452999105,0.0727969348659,-0.171052631578947,0.059900166389351,0.0249653259362,0.461538461538461,0.642857142857143,2.03960993326578E-16,-1.5,1.91,2.62,0,1,0,1,0,0,1,0,0,2,0,0,0,0,5,18,29,0,0,0,0,0
518,0,0,1,0.123515439429929,0.057142857142857,0.014240506329114,-0.044701986754967,-1.18977246107171E-15,-0.011904761904762,0.082706766917293,0.04140127388535,0.375,0.375,-1.5,-0.749999999999999,2.69,3.42,1,-1,1,1,1,1,1,1,1,6,0,0,0,0,2,2,0,0,0,0,0,0
519,0,NA,0,0.069720444594139,-0.012697112430883,0.026126902095894,-0.093044679871027,-0.010334540805455,0.066666666666667,0.068515497553018,0.030241935483871,-0.125,NA,-1,1.5,4.2,3.67,1,-1,1,1,1,0,0,0,0,2,0,0,0,0,3,8,14,0,0,0,0,0
520,0,0,1,-0.128640776699029,0.028123744475693,0.041225416036309,-0.061297220242338,0.019230769230769,-0.016862291287816,0.059251559251559,0.034182305630027,1.5,1.5,-5.43895982204207E-16,-5.43895982204207E-16,2.69,4.12,0,1,0,1,1,0,0,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0
521,0,0,0,-0.039473684210526,0.033490319204605,0.014273719563392,-0.046511627906977,0.155172413793103,0.004373177842565,0.099526066350711,0.078602620087336,-1,-1,-0.5,-5.43895982204207E-16,3.25,2.31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,27,4,0,0,0,0,0
522,0,0,1,-0.088071825566481,0.058704836370515,-0.017316806416333,0.055122204888196,0.139240506329114,NA,0.064250411861615,NA,0.999999999999999,1.5,1.5,1.5,2.44,1.97,1,-1,1,1,1,1,1,0,0,NA,0,0,0,0,3,9,0,0,0,0,0,0
523,0,0,1,-0.014634146341464,0.049281314168378,0.026126902095894,0.081218274111675,NA,0.047565118912797,0.066326530612245,0.046703296703297,-8.83830971081837E-17,0.214285714285714,-0.5,0.5,2.13,2.15,1,-1,1,1,0,0,1,1,0,3,0,0,0,0,4,17,17,NA,NA,0,0,0
524,0,0,1,-0.285714285714285,-0.033783783783784,0.04989604989605,-0.063700022588661,-0.192307692307691,-0.1,0.068034557235421,0.044078361531612,-0.333333333333333,0.25,-1.5,-0.5,2.69,4,NA,1,0,1,1,0,0,0,0,2,0,0,0,0,3,11,1,0,0,0,0,0
525,0,0,1,0.048145001416029,-0.081395348837209,-0.153846153846153,0.227272727272727,0.033521769314688,0.005897771952818,-0.1,-0.055555555555556,-0.067651632970451,-4.75908984428682E-16,1,1.5,3,2.38,1,-1,1,1,1,1,1,1,0,5,0,0,0,0,6,38,29,0,0,0,0,0
526,NA,0,1,-0.053761155971101,0.004885993485342,0.021055067098566,0.032695374800638,0.048672566371681,0.040168960348821,0.099585062240664,0.112244897959184,0.5,0.214285714285714,0.5,2.03960993326578E-16,3.38,3.67,1,1,0,1,1,0,0,0,0,2,0,0,0,0,4,10,5,0,0,0,0,0
527,0,0,0,-0.067357512953368,0.017402376910017,0.004132880759319,0.060156571899464,0.162162162162161,0.06923076923077,0.068047337278107,0.023756413116217,1,1,1,1.5,1.96,3.25,0,1,0,1,1,0,0,0,0,2,0,0,0,0,4,6,3,0,0,0,0,0
528,0,0,NA,0.026073619631902,0.023483365949119,0.001619870410367,0.111111111111111,0.066371681415929,NA,0.090909090909091,0.048780487804878,-0.142857142857143,0.5,1,1.5,3.13,1.95,0,-1,1,1,1,1,0,0,0,3,1,1,1,3,6,42,44,0,0,0,0,0
529,0,0,1,0.011904761904762,-0.027830164636322,0.036631548283731,-0.249999999999999,-0.33720930232558,-0.106312292358805,0.110599078341014,0.028301886792453,-1.35973995551052E-16,0.2,-1,-0.749999999999999,3.75,3.75,1,1,0,1,0,0,0,0,1,2,0,0,0,0,6,20,44,0,0,0,NA,0
530,0,0,1,0.00747590005902,-0.018735362997658,0.000453583308134,0.071428571428571,0.045801526717557,0.043742405832321,0.135135135135135,0.046680497925311,0.75,1,1.5,1.5,3.13,2,1,-1,1,1,0,1,1,0,0,3,0,0,0,0,3,19,0,0,0,0,0,0
531,0,0,1,-0.011278195488722,0.019957736557877,0.083333333333333,0.13013698630137,-0.141891891891892,0.050879007238883,0.083061889250814,0.052325581395349,1,1,1.5,-1.5,4.26,4.4,1,0,0,1,1,0,1,0,1,3,0,0,0,0,6,NA,3,0,0,0,0,0
532,0,0,1,-0.002802341512019,0.043718909829748,0.01791837186152,0.110208816705336,0.109330576376325,-0.011904761904762,0.049450549450549,0.053311793214863,0.111111111111111,0.111111111111111,-0.749999999999999,-5.43895982204207E-16,1.81,1.93,1,-1,1,1,0,1,0,0,0,2,1,0,0,0,4,7,15,0,0,0,0,0
533,0,0,1,-0.083333333333333,0.009145868857541,-0.055555555555555,0.023272381857041,-0.162162162162162,0.02045944005743,0.4,0.021177894312223,0.142857142857143,0.333333333333333,-0.5,-1,2.42,3.5,1,1,0,1,1,0,1,0,NA,4,0,0,0,0,3,1,10,0,0,0,0,0
534,1,0,1,-0.285714285714286,-0.113636363636363,-0.08195020746888,0.062933025404157,NA,0.026918671248568,0.073560767590618,0.122093023255814,-2.37954492214341E-16,-4.75908984428682E-16,1.5,1.5,1.86,1.57,1,1,0,1,1,1,0,0,0,3,0,0,0,0,4,5,7,0,0,1,0,0
535,0,0,1,0.076138147566719,0.042533936651584,0.04989604989605,0.03614964270702,0.030805687203791,0.018281721670115,0.04989604989605,0.021177894312223,1,1,1.5,1.5,3.58,2,1,-1,1,1,1,1,1,0,0,NA,0,0,0,0,3,2,0,0,0,0,NA,0
536,0,0,1,-0.061243144424132,0.070803500397772,0.004145474813628,0.050387596899225,0.078896728672226,0.044437129690586,0.045454545454546,0.03125,1,1,1.5,1.5,1.91,1.85,1,-1,1,1,1,1,1,0,0,4,NA,0,0,0,4,16,0,0,0,0,0,0
537,0,0,1,0.016160626836435,0.049281314168378,NA,0.066607460035524,-0.036423841059603,-0.003937426838353,0.02073732718894,NA,0.5,NA,2.03960993326578E-16,-1,4,3.58,1,1,0,1,0,1,1,0,0,3,0,0,0,0,3,24,4,0,0,0,0,0
